src,rel,dst,src_label,dst_label,row_id
94,support,26857,which,effectiveness,84185
367,step,29504,individual,sea cleat,84186
367,,29504,individual,sea cleat,84187
367,manage,29505,individual,to stand and walk,84188
367,gain,1728,individual,assistance,84189
6189,taken_xd,4515,_ immediate actions,_,84190
558,call,1516,deck supervisor,bridge,84191
46,,3449,employee,angle grinder,84192
93,release,1288,he,index finger,84193
93,pull,320,he,grinder,84194
93,inspect,112,he,work,84195
93,move,320,he,grinder,84196
1404,spin,255,wire wheel,contact,84197
1288,,255,index finger,contact,84198
1075,receive,4978,glove,majority,84199
46,receive,269,employee,laceration,84200
3449,,3155,angle grinder,guard,84201
29506,cut,3809,ansi,level,84202
292,contaminate,98,oil,area,84203
292,contaminate,98,oil,area,84204
292,contaminate,98,oil,area,84205
292,contaminate,98,oil,area,84206
1478,know,10919,technicians,risks,84207
1478,reduce,29507,technicians,expose,84208
5,handle,29508,title,tool shifts,84209
94,facilitate,2104,which,flow,84210
242,diagnose,762,doctor,rash,84211
76,,8891,crew member,burns,84212
76,work,632,crew member,ppe,84213
76,,632,crew member,ppe,84214
76,remove,1075,crew member,glove,84215
1284,bring,204,management,site,84216
76,,8891,crew member,burns,84217
76,work,632,crew member,ppe,84218
76,,632,crew member,ppe,84219
76,remove,1075,crew member,glove,84220
1284,bring,204,management,site,84221
76,,8891,crew member,burns,84222
76,work,632,crew member,ppe,84223
76,,632,crew member,ppe,84224
76,remove,1075,crew member,glove,84225
1284,bring,204,management,site,84226
76,,8891,crew member,burns,84227
76,work,632,crew member,ppe,84228
76,,632,crew member,ppe,84229
76,remove,1075,crew member,glove,84230
1284,bring,204,management,site,84231
76,,8891,crew member,burns,84232
76,work,632,crew member,ppe,84233
76,,632,crew member,ppe,84234
76,remove,1075,crew member,glove,84235
1284,bring,204,management,site,84236
76,,8891,crew member,burns,84237
76,work,632,crew member,ppe,84238
76,,632,crew member,ppe,84239
76,remove,1075,crew member,glove,84240
1284,bring,204,management,site,84241
597,play,11188,conditions,part _,84242
76,join,143,crew member,vessel,84243
93,cross,3227,he,gangway,84244
93,ascend,26,he,stairs,84245
93,enter,26869,he,locker room,84246
93,exit,26869,he,locker room,84247
93,open,115,he,door,84248
94,open,18557,which,inwards,84249
93,feel,90,he,discomfort,84250
25,,3105,ip,loss time,84251
281,give,4515,treatment,_,84252
2749,require,7702,hinges,to be re -,84253
2749,align,7702,hinges,to be re -,84254
93,,115,he,door,84255
2749,,7702,hinges,to be re -,84256
29509,present,717,riverain,himself,84257
93,test,13828,he,serimax,84258
18487,notify,13828,rtd,serimax,84259
629,share,29510,colleague,accommodation space,84260
29511,express,1383,rtd personnel,concerns,84261
29512,arrive,29513,_ personnel,screening,84262
29512,demonstrate,18858,_ personnel,display,84263
29512,,11990,_ personnel,knowledge,84264
13828,request,18487,serimax,rtd,84265
93,test,13828,he,serimax,84266
18487,notify,13828,rtd,serimax,84267
629,share,29510,colleague,accommodation space,84268
29511,express,1383,rtd personnel,concerns,84269
29512,arrive,29513,_ personnel,screening,84270
29512,demonstrate,18858,_ personnel,display,84271
29512,,11990,_ personnel,knowledge,84272
13828,request,18487,serimax,rtd,84273
80,take,29514,incident,place 039e,84274
3380,ask,253,rgs,crane operator,84275
523,,14139,block,aft,84276
1516,inform,3380,bridge,rgs,84277
13284,drop,2543,small,drain valve,84278
2954,enter,29515,amount,drain x000d,84279
6044,soak,10052,lift supervisor,mats,84280
78,attene,204,who,site,84281
94,reach,29516,which,drain interceptor_x000d,84282
1013,leave,29517,lifting ring,protruding higher than intended,84283
2543,,255,drain valve,contact,84284
6044,take,14723,lift supervisor,responsibility _,84285
25,complete,29518,ip,dive _,84286
93,report,6935,he,pain _,84287
25,comments_xd,4515,ip,_,84288
116,cut,74,they,lip,84289
363,slip,25,spanner,ip,84290
363,catch,25,spanner,ip,84291
592,call,29519,aider,to treat the lip,84292
116,receive,317,they,stitches,84293
363,strike,79,spanner,him,84294
1645,,374,call,them,84295
93,direct,374,he,them,84296
100,report,3696,worker,drops,84297
3183,complete,2399,crews,weld,84298
3183,press,1650,crews,light,84299
50,apply,29520,technician,ground clamp,84300
50,leave,6096,technician,station,84301
945,begin,1147,pipe,to move,84302
922,press,1704,e stop,moving,84303
945,stop,1704,pipe,moving,84304
46,open,29521,employee,assembly side gate,84305
93,suffer,957,he,impact,84306
30,promote,21065,that,interface,84307
3246,na_parte,571,sua mo,que,84308
29522,promove,21065,das bandeiras,interface,84309
29522,,29523,das bandeiras,porto manuseado,84310
29524,impacto,29525,provocado por,em bandeiras porto,84311
25977,walk,29526,shawcor employee,security shack,84312
25977,enter,29526,shawcor employee,security shack,84313
1691,,9059,security,chance,84314
1691,tell,79,security,him,84315
46,place,376,employee,box,84316
93,,53,he,forklift,84317
46,move,376,employee,box,84318
94,trip,6641,which,breaker,84319
80,occur,6321,incident,x000d,84320
463,start,29527,investigation,to find no damage,84321
2432,inspect,29527,roller,to find no damage,84322
463,start,29527,investigation,to find no damage,84323
2432,inspect,29527,roller,to find no damage,84324
1478,recertifye,852,technicians,pressure hoses,84325
50,bleed,535,technician,pressure,84326
50,enter,2655,technician,test cell,84327
52,develop,5600,one,defect,84328
253,report,132,crane operator,hose,84329
29188,suffer,5261,pilot line,burst,84330
29188,leak,292,pilot line,oil,84331
857,raise,131,ptw,crane tech,84332
48,slip,20219,it,places,84333
48,hit,20219,it,places,84334
48,fall,20219,it,places,84335
3346,operate,5981,xlx,_ x000d _,84336
48,,29528,it,launch_x000d,84337
2387,conduct,112,rov xlx,work,84338
48,suffer,1458,it,oil leak,84339
29529,isolate,1022,rov operator,leak,84340
2998,suspend,29530,work scope,emergency recovery,84341
6189,taken_xd,4515,_ immediate actions,_,84342
78,isolate,1022,who,leak,84343
463,identify,1046,investigation,source,84344
132,replace,4515,hose,_,84345
132,damage_xd,4515,hose,_,84346
29531,pass,4515,rov inspection,_,84347
284,hear,1453,we,pop,84348
14034,fail,3225,regulator,scrubber,84349
30,cause,3225,that,scrubber,84350
29532,begin,29533,prv,spewing fluid out,84351
246,shut,3042,i,well,84352
29534,stop,29535,scrubber psv,going off & fluid,84353
6321,see,234,x000d,group,84354
1173,make,12,unit,noise,84355
29536,,29537,site glasses,oil levels,84356
284,make,29538,we,% water,84357
284,,29539,we,valve alignment,84358
246,monitor,13908,i,levels,84359
6114,bleed,29540,sight glass,ties,84360
6114,bleed,5981,sight glass,_ x000d _,84361
94,fill,636,which,lines,84362
246,walk,2032,i,sound,84363
246,notice,2032,i,sound,84364
29541,keep,29542,vessels pressure,climbing,84365
48,cause,29532,it,prv,84366
30,bleed,3939,that,ball valve,84367
5563,call,48,safety,it,84368
29543,carry,945,equipment operatorqmw employee,pipe,84369
1288,scratch,29544,index finger,pipe groove,84370
93,wear,4055,he,fitter gloves,84371
29545,,6377,qmw doctor,woundplast,84372
29546,scratch,29544,qingdao qmw-28august2020 finger,pipe groove,84373
116,hit,14243,they,lighting,84374
25,utilise,21,ip,staircase,84375
93,approach,522,he,bottom,84376
93,miss,216,he,footing,84377
94,result,79,which,him,84378
25,return,4515,ip,_,84379
25,wear,507,ip,footwear,84380
93,,384,he,hand,84381
93,,29547,he,grip x000d _,84382
6189,taken_xd,4515,_ immediate actions,_,84383
25,present,717,ip,himself,84384
4515,comments_xd,4515,_,_,84385
25,lose,216,ip,footing,84386
94,push,29548,which,seaward end,84387
2960,trap,287,clamp,finger,84388
94,control,10299,which,slew,84389
2174,include,8167,steps,moc,84390
94,identify,448,which,requirement,84391
29549,set,8167,crane tugger,moc,84392
330,reach,1862,load,meters,84393
59,slew,9499,frame,outboard,84394
94,contain,10727,which,guide posts,84395
10727,strike,18551,guide posts,stbd side,84396
8167,state,4515,moc,_,84397
48,strike,671,it,equipment,84398
2016,remove,29550,vessel team,llcb arm,84399
69,feel,2480,she,soreness,84400
69,report,48,she,it,84401
25,call,1357,ip,her,84402
242,go,1357,doctor,her,84403
242,tell,1357,doctor,her,84404
69,report,3128,she,sore,84405
25,request,25,ip,ip,84406
1357,follow,833,her,appointment,84407
52,side,6429,one,demand,84408
906,meet,29551,you,andon board,84409
25655,,153,desnível,piso,84410
8364,,23502,carter,welding wire,84411
8364,close,23502,carter,welding wire,84412
3509,send,4515,shot,_,84413
7171,perform,26049,deep energy,survey work,84414
7171,instal,29552,deep energy,p1 pipe_x000d,84415
143,incur,18533,vessel,period,84416
5824,bring,18533,heading,period,84417
3509,send,4515,shot,_,84418
7171,perform,26049,deep energy,survey work,84419
7171,instal,29552,deep energy,p1 pipe_x000d,84420
143,incur,18533,vessel,period,84421
5824,bring,18533,heading,period,84422
63,enable,945,this,pipe,84423
118,reach,11028,operator,operating pressure,84424
118,call,4177,operator,all stop,84425
29553,move,911,075479c002- carrier pipe,approx,84426
2470,rotate,5688,shop technician,shackle,84427
50,back,591,technician,pin,84428
30,take,351,that,place,84429
29554,,29555,industry technician,volt hand drill,84430
94,cause,29556,which,drill drill,84431
29554,sustain,340,industry technician,abrasion,84432
36,take,29557,vehicle,entrance path,84433
671,,48,equipment,it,84434
29558,send,10653,versabar,representative,84435
29559,lift,29560,haotong team,column x000d _,84436
9,slip,29560,end,column x000d _,84437
25,check,4466,ip,range,84438
116,remove,591,they,pin,84439
29561,attach,29562,box section,to swing down,84440
25,wear,29563,ip,gloves _ x000d,84441
25,bend,287,ip,finger,84442
118,need,1516,operator,bridge,84443
118,capture,178,operator,control,84444
118,manage,12184,operator,cross,84445
597,play,11188,conditions,part _,84446
25,assist,29564,ip,vessel 2nd engineer,84447
29565,assist,2397,trainee electrician,engineer,84448
25,wear,402,ip,gloves,84449
93,leave,374,he,them,84450
93,place,94,he,which,84451
402,,2058,gloves,decision,84452
64,inform,29566,medic,hse ocm _,84453
143,deploy,2086,vessel,spools,84454
29567,,29568,plate blind protection shroud,contact _ immediate actions,84455
1,conduct,29569,rov,inspection bumper bar,84456
29570,,255,zennor finlaggan,contact,84457
30,holds_xd,4515,that,_,84458
2285,scratch,2169,screen,face,84459
100,send,281,worker,treatment,84460
100,get,281,worker,treatment,84461
894,blow,7823,wind,welding screen,84462
894,scratch,2169,wind,face,84463
105,conduct,3178,team,tbt,84464
3626,split,21503,foreman,team _,84465
3626,assign,1360,foreman,crew members,84466
29571,cause,7907,plate activity,misalignment,84467
93,instruct,105,he,team,84468
105,realign,29572,team,plate girder,84469
105,assess,1617,team,stability,84470
105,find,29573,team,plate girder stability stopper,84471
105,install,14138,team,stopper,84472
629,ask,79,colleague,him,84473
29574,receive,102,mr ma,aid,84474
29575,reveal,1300,’ ray,fracture,84475
5964,cut,4426,fitter,holes,84476
5964,finish,2412,fitter,%,84477
94,connect,446,which,part,84478
93,stop,29576,he,wison construction supervisor,84479
25,receive,29577,ip,bruises _,84480
29578,release,1388,appliedthe ip,duty,84481
29578,resume,1388,appliedthe ip,duty,84482
27230,receive,6395,case # ip,bruises,84483
7210,c,7211,plant_sindri-,onshore services,84484
432,injured_xd,4515,personnel,_,84485
8517,secure,4515,_ area,_,84486
30,failed_xd,4515,that,_,84487
2581,identify,29579,survey,washers_x000d,84488
432,injured_xd,4515,personnel,_,84489
8517,secure,4515,_ area,_,84490
30,failed_xd,4515,that,_,84491
2581,identify,29579,survey,washers_x000d,84492
432,injured_xd,4515,personnel,_,84493
8517,secure,4515,_ area,_,84494
30,failed_xd,4515,that,_,84495
2581,identify,29579,survey,washers_x000d,84496
432,injured_xd,4515,personnel,_,84497
8517,secure,4515,_ area,_,84498
30,failed_xd,4515,that,_,84499
2581,identify,29579,survey,washers_x000d,84500
93,finalize,29580,he,zipper manifold,84501
1251,,53,tech,forklift,84502
50,drive,20075,technician,mph,84503
521,clip,521,top,top,84504
1111,obstruct,1349,visibility,mask,84505
597,play,8881,conditions,part x000d,84506
29581,identify,50,findings_x000d it,technician,84507
1478,gain,595,technicians,access,84508
50,loosen,14337,technician,transducer,84509
94,spray,531,which,side,84510
50,leave,2141,technician,work area,84511
78,offer,1728,who,assistance,84512
50,switch,29582,technician,mops pump,84513
29582,maintain,29583,mops pump,pressure _ x000d,84514
611,shut,13246,system,down_x000d,84515
3178,complete,6189,tbt,_ immediate actions,84516
3178,tray,29584,tbt,cleaned_x000d _,84517
46,wear,975,employee,safety helmet,84518
957,cause,10300,impact,cut _,84519
29585,,29586,durante desmontagem localizada,módulo de água,84520
12866,conjunto,9974,houve,choke,84521
29587,hit,1165,trailer jack,ground,84522
2258,complete,1512,deep star,mobilisation,84523
29588,slew,4935,x000d _ deck crew,davit,84524
29588,place,591,x000d _ deck crew,pin,84525
29589,begin,29590,life boat,to lower unexpectedly,84526
176,taken_xd,29591,actions,_ stop,84527
176,stop,29592,actions,joystick movement,84528
3737,attend,6198,chief engineer,x000d _,84529
7193,disconnect,3774,_ actions,cylinder,84530
29593,release,9058,operations cylinder,brake,84531
384,crank,29594,hand,life boat _,84532
384,inspect,29595,hand,pin valves,84533
384,find,26662,hand,ok_x000d _,84534
16645,attach,1622,seafastenings,type,84535
3495,record,1041,sea,swell,84536
3495,,1041,sea,swell,84537
143,complete,853,vessel,pipelay operations,84538
93,help,641,he,riggers,84539
6257,obstracte,934,excavation,road,84540
324,position,29596,rigger,fire fighting monitor,84541
324,,29596,rigger,fire fighting monitor,84542
6708,damage,29597,monitor,crane visibility,84543
14195,invest,681,water jet,crane,84544
6708,,1111,monitor,visibility,84545
93,hit,6708,he,monitor,84546
93,damage,6708,he,monitor,84547
681,touch,52,crane,one,84548
6410,conduct,22453,employer,dismantling,84549
2137,hit,29598,material,that project cable tray,84550
2137,bent,48,material,it,84551
2137,replace,29599,material,manhours m,84552
48,require,29599,it,manhours m,84553
492,tube,29599,n,manhours m,84554
5741,instal,7046,cable tray,azfen,84555
10924,,29600,spoolbase,simops operations,84556
10924,spool,310,spoolbase,operation,84557
6721,move,29601,end operator,trach hoe,84558
118,notify,1669,operator,panel,84559
29602,cause,29603,jamming,chafing,84560
7630,complete,6189,set,_ immediate actions,84561
29604,ongoing,11641,type_x000d,details,84562
14090,transfer,945,port crane,pipe,84563
681,slew,13697,crane,travel path,84564
595,restrict,2416,access,use,84565
78,carry,29605,who,pipe transfer,84566
78,monitor,29605,who,pipe transfer,84567
27713,take,4515,current initial action,_,84568
133,carry,29606,inspection,lay team,84569
1592,carry,18860,repair,equipment damage,84570
29607,drop,29608,whip latch guard,to load,84571
7714,tear,3147,metal sheets,gust,84572
29609,allow,9058,inertia,brake,84573
15134,happen,4515,what _,_,84574
25,,396,ip,wrench,84575
25,wear,1392,ip,nitrile gloves,84576
29610,instruct,29611,tsp karim,kristoffer,84577
25,go,79,ip,him,84578
25,refer,79,ip,him,84579
29612,examine,8122,rspb doctor,ip injury,84580
8433,advise,281,fractures,treatment,84581
25,transfer,29613,ip,actions _,84582
189,knock,29614,truck,turnstile,84583
94,hire,29615,which,cigec construction contractor,84584
675,reverse,189,truck driver,truck,84585
79,continue,29616,him,reversing his vehicles,84586
93,move,29614,he,turnstile,84587
29617,reverse,29614,starts,turnstile,84588
93,knock,29614,he,turnstile,84589
93,,29618,he,impact wrench wrench tool,84590
29619,feel,314,ft ip,pain,84591
29619,consult,242,ft ip,doctor,84592
21516,clip,29620,tail end,card reader,84593
2300,cause,83,upright,damage,84594
29621,report,314,08/07/20 diver,pain,84595
93,report,6830,he,discomfort_x000d,84596
29622,lock,29623,6/9/20,dive x000d _,84597
29622,return,7628,6/9/20,x000d _ x000d _,84598
29624,lock,29625,7/9/20,dive x000d _ 7/9/20,84599
29626,return,29627,0025hrs,04 _ x000d _,84600
217,inform,6331,vessel medic,sat control,84601
1550,experience,314,diver,pain,84602
64,attend,2029,medic,scene,84603
4760,constitute,29628,matter,emergency_x000d _,84604
25,report,2637,ip,pains,84605
64,provide,1203,medic,ibuprofen,84606
29629,inform,29630,dr bryson,medic diagnosis,84607
3393,require,4515,investigations,_,84608
29631,halt,6198,decom,x000d _,84609
93,experience,314,he,pain,84610
93,report,7511,he,it_x000d,84611
48,support,11009,it,firefighters,84612
25,tighten,29632,ip,test birde,84613
70,burst,26260,socket,arm_x000d,84614
398,hit,26260,piece,arm_x000d,84615
29633,receive,102,np,aid,84616
93,transfer,629,he,colleague,84617
25,,317,ip,stitches,84618
242,prescribe,79,doctor,him,84619
29634,,255,which vehicle,contact,84620
46,detain,687,employee,police,84621
93,fail,29635,he,sobriety test,84622
36,move,726,vehicle,tfmc,84623
36,retrieve,726,vehicle,tfmc,84624
46,add,29636,employee,coolant mixture,84625
46,see,29637,employee,reservoir tank,84626
29636,,29638,coolant mixture,water drain,84627
46,get,3283,employee,help,84628
46,disperse,2544,employee,socks,84629
5385,arrange,3867,storekeeper,crates,84630
29639,drive,29640,supervisor mark s phipps,13/24817,84631
93,take,29641,he,bypass road,84632
461,hit,9,car,end,84633
29642,keep,29643,farana operator,farana,84634
94,cover,27119,which,agency,84635
29643,pull,3283,farana,help,84636
7210,c,7211,plant_sindri-,onshore services,84637
314,leave,29644,pain,side_x000d,84638
791,invade,3578,motorcycle,track,84639
30,drive,29645,that,state road,84640
118,step,9,operator,end,84641
25,position,287,ip,finger,84642
1608,push,19314,co - worker,outwards,84643
25,wear,7128,ip,hand gloves,84644
25,suffer,3497,ip,finger injury,84645
311,engage,29646,contractors,lifeline,84646
669,set,29646,person,lifeline,84647
93,pull,2316,he,wire rope,84648
48,slip,269,it,laceration,84649
48,cause,269,it,laceration,84650
76,come,372,crew member,clinic,84651
116,,939,they,irritation,84652
116,cut,29647,they,grass,84653
116,get,967,they,something,84654
64,evaluate,25,medic,ip,84655
25,send,2305,ip,office,84656
29648,remove,1107,doctor office,object,84657
29648,apply,3696,doctor office,drops,84658
25,return,29649,ip,object drops,84659
564,dismantle,5133,crew,scaffolding,84660
2102,transport,1294,handler,items,84661
93,reverse,3665,he,reach truck,84662
17918,damage,48,hook block,it,84663
3665,hit,29650,reach truck,crane hook block,84664
46,drive,626,employee,trail,84665
46,approach,1650,employee,light,84666
36,hit,3073,vehicle,bumper,84667
36,cause,83,vehicle,damage,84668
116,exchange,9899,they,insurance,84669
46,drive,626,employee,trail,84670
46,approach,1650,employee,light,84671
36,hit,3073,vehicle,bumper,84672
36,cause,83,vehicle,damage,84673
116,exchange,9899,they,insurance,84674
46,drive,626,employee,trail,84675
46,approach,1650,employee,light,84676
36,hit,3073,vehicle,bumper,84677
36,cause,83,vehicle,damage,84678
116,exchange,9899,they,insurance,84679
46,drive,626,employee,trail,84680
46,approach,1650,employee,light,84681
36,hit,3073,vehicle,bumper,84682
36,cause,83,vehicle,damage,84683
116,exchange,9899,they,insurance,84684
46,drive,626,employee,trail,84685
46,approach,1650,employee,light,84686
36,hit,3073,vehicle,bumper,84687
36,cause,83,vehicle,damage,84688
116,exchange,9899,they,insurance,84689
46,drive,626,employee,trail,84690
46,approach,1650,employee,light,84691
36,hit,3073,vehicle,bumper,84692
36,cause,83,vehicle,damage,84693
116,exchange,9899,they,insurance,84694
46,drive,626,employee,trail,84695
46,approach,1650,employee,light,84696
36,hit,3073,vehicle,bumper,84697
36,cause,83,vehicle,damage,84698
116,exchange,9899,they,insurance,84699
46,drive,626,employee,trail,84700
46,approach,1650,employee,light,84701
36,hit,3073,vehicle,bumper,84702
36,cause,83,vehicle,damage,84703
116,exchange,9899,they,insurance,84704
118,handle,29651,operator,task steel wire,84705
93,hurt,29652,he,steel support action,84706
93,protect,29653,he,steel support,84707
22253,stretch,1026,stretch,cage,84708
1140,protect,29654,support,cryptons,84709
29655,do,29656,_ au,la manipulation,84710
286,receive,1318,collaborator,care,84711
2298,move,267,material handler,tool,84712
29657,stop,3,nsh flagman field engineer,activity,84713
30,carry,235,that,tasks,84714
646,happened_xd,4515,what,_,84715
29658,,636,holdback wire,lines,84716
29658,connect,636,holdback wire,lines,84717
641,,8273,riggers,ready,84718
19273,inform,1247,completed_x000d,agent,84719
30,carry,235,that,tasks,84720
646,happened_xd,4515,what,_,84721
29658,,636,holdback wire,lines,84722
29658,connect,636,holdback wire,lines,84723
641,,8273,riggers,ready,84724
19273,inform,1247,completed_x000d,agent,84725
30,carry,235,that,tasks,84726
646,happened_xd,4515,what,_,84727
29658,,636,holdback wire,lines,84728
29658,connect,636,holdback wire,lines,84729
641,,8273,riggers,ready,84730
19273,inform,1247,completed_x000d,agent,84731
30,carry,235,that,tasks,84732
646,happened_xd,4515,what,_,84733
29658,,636,holdback wire,lines,84734
29658,connect,636,holdback wire,lines,84735
641,,8273,riggers,ready,84736
19273,inform,1247,completed_x000d,agent,84737
30,carry,235,that,tasks,84738
646,happened_xd,4515,what,_,84739
29658,,636,holdback wire,lines,84740
29658,connect,636,holdback wire,lines,84741
641,,8273,riggers,ready,84742
19273,inform,1247,completed_x000d,agent,84743
30,carry,235,that,tasks,84744
646,happened_xd,4515,what,_,84745
29658,,636,holdback wire,lines,84746
29658,connect,636,holdback wire,lines,84747
641,,8273,riggers,ready,84748
19273,inform,1247,completed_x000d,agent,84749
100,stand,29659,worker,opendiameter350mm pipe support,84750
69,walk,29659,she,opendiameter350mm pipe support,84751
100,trip,29660,worker,opendiameter350mm,84752
100,serve,8255,worker,pipe support,84753
29661,get_scratch,29662,arm leg,grating plate,84754
28303,hand,52,protection cap,one,84755
118,press,29663,operator,release brake trigger,84756
23466,hit,15642,lifting point,body part,84757
28303,hand,52,protection cap,one,84758
118,press,29663,operator,release brake trigger,84759
23466,hit,15642,lifting point,body part,84760
29664,pass,222,878,no,84761
29664,sustain,6395,878,bruises,84762
27230,receive,6395,case # ip,bruises,84763
7210,c,7211,plant_sindri-,onshore services,84764
29665,contact,850,pipe chamfer,edge,84765
29666,cause,850,difference thickness,edge,84766
29667,chamfer,29668,sept 20-,quencher,84767
564,spend,29669,crew,morning _,84768
29670,prepare,29671,day chef,haddock dish,84769
93,use,20236,he,sauce,84770
94,contain,29672,which,shellfish,84771
76,develop,29673,crew member,symptoms _ immediate actions,84772
78,,29674,who,shellfish allergy,84773
29675,conditions_xd,9491,enviromental,summary,84774
93,suffer,26,he,stairs,84775
93,fall,26,he,stairs,84776
25,show,3904,ip,signs,84777
64,administer,29676,medic,heat spray,84778
64,give,29677,medic,ip ibuprofen,84779
27713,take,6071,current initial action,_ _,84780
7357,consider,1600,description,risk,84781
7357,increase,1600,description,risk,84782
11572,record,1041,sea state,swell,84783
11572,,1041,sea state,swell,84784
143,depart,6198,vessel,x000d _,84785
3757,heave,6198,mooring lines,x000d _,84786
52,heave,63,one,this,84787
6593,reel,63,officer,this,84788
6593,misinterpret,63,officer,this,84789
1825,place,1644,linesman,hands,84790
93,heave,19190,he,mooring,84791
63,drive,79,this,him,84792
324,open,1414,rigger,sling,84793
58,drop,29678,nut,striking the ground,84794
115,open,2491,door,procedure,84795
8517,barriere,681,_ area,crane,84796
133,,681,inspection,crane,84797
267,find,29679,tool,hanging up there,84798
29680,secure,4515,x000d _ place,_,84799
237,allowed_xd,4515,manipulation,_,84800
80,happen,29681,incident,access coatings,84801
80,,29681,incident,access coatings,84802
116,fill,89,they,report,84803
116,,6597,they,investigation_x000d _,84804
9686,mins,29682,10,bubbles stopped_x000d,84805
29683,,29684,efl,fluids _,84806
29685,contact,29686,project lead,tfmc product,84807
29683,contain,134,efl,fluid,84808
143,head,163,vessel,°,84809
143,wind,29687,vessel,/15 kts,84810
143,heave,29688,vessel,_x000d _ _,84811
93,conduct,29689,he,night_x000d,84812
25,lift,29690,ip,box actions_x000d,84813
93,feel,8983,he,back pain,84814
93,stop,16921,he,comments,84815
93,,646,he,what,84816
93,seek,29691,he,consult,84817
25,examine,64,ip,medic,84818
64,examine,29692,medic,ip pain,84819
669,feel,314,person,pain,84820
30,,1031,that,difficulty,84821
461,enter,3156,car,right,84822
29693,hit,1395,2020- truck,corner,84823
1750,,29694,tester,hydro pressure testing,84824
11572,nne_xd,4515,sea state,_,84825
80,take,351,incident,place,84826
6189,taken_xd,4515,_ immediate actions,_,84827
29695,form,24923,tautwire hose,maintenance system,84828
29696,add,24923,pm schedule,maintenance system,84829
29697,cause,29698,bend radius fatigue,damage _ _,84830
118,stop,112,operator,work,84831
93,,81,he,injury,84832
52,side,6429,one,demand,84833
52,,509,one,foot,84834
52,,29699,one,graffiti,84835
29700,feel,1433,c clamp,scratches,84836
29700,cause,1433,c clamp,scratches,84837
13710,report,25,sublet,ip,84838
13710,arrange,25,sublet,ip,84839
2004,block,531,member,side,84840
29701,,432,boomlift,personnel,84841
29701,rescue,432,boomlift,personnel,84842
25,,29702,ip,that something,84843
116,assess,65,they,eye,84844
116,,4515,they,_,84845
6602,check,65,first aider,eye,84846
116,use,461,they,car,84847
25,wear,7823,ip,welding screen,84848
310,take,351,operation,place,84849
29703,find,29704,battery charger,plugged in,84850
48,contain,29705,it,battery battery,84851
29706,hit,29707,hand wrist,turnbuckle,84852
782,stop,177,pipe fitter,job,84853
782,leave,548,pipe fitter,platform,84854
782,work,29065,pipe fitter,standing,84855
93,receive,3728,he,kind,84856
189,bump,29708,truck,project steel support,84857
29709,damage,48,area e5,it,84858
29710,deploy,681,vessels transponder,crane,84859
232,rig,29711,deck crew,transponder frame,84860
232,attach,1555,deck crew,rigging,84861
29711,deploy,29712,transponder frame,transponder frame rigging,84862
330,pick,1,load,rov,84863
29713,m_make,104,50,way,84864
1,pick,330,rov,load,84865
30,prevent,29711,that,transponder frame,84866
48,leave,2786,it,surface,84867
284,see,29714,we,metre offsets,84868
284,clump,29715,we,weight positions _,84869
1555,untangle,1,rigging,rov,84870
726,monitor,29716,tfmc,deployment return,84871
1,monitor,330,rov,load,84872
29717,discover,29718,day shape,laying on deck 4,84873
29719,blow,15181,shape,landing,84874
1329,rotate,20427,winds,shape _,84875
94,cause,458,which,wear,84876
93,trap,353,he,ring finger,84877
25,cleanse,368,ip,wound,84878
25,report,4515,ip,_,84879
25,suffer,16182,ip,avulsion,84880
29720,examine,217,23/09/20 ip,vessel medic,84881
29721,show,3904,avulsion injury,signs,84882
25,wear,632,ip,ppe,84883
3178,mention,82,tbt,potential,84884
46,go,314,employee,pain,84885
46,feel,314,employee,pain,84886
46,continue,1038,employee,working,84887
46,finish,29722,employee,locking in pins,84888
46,,3206,employee,minutes,84889
46,experience,314,employee,pain,84890
46,contact,14,employee,supervisor,84891
14,contact,86,supervisor,hse,84892
93,hit,172,he,head,84893
93,hit,172,he,head,84894
29723,get,22,empolyee,bruise,84895
17963,,255,padeye,contact,84896
17963,cut,29724,padeye,roller wheel,84897
80,occur,81,incident,injury,84898
80,sustain,81,incident,injury,84899
29725,need,1592,end roller,repair,84900
2249,roll,2432,pile,roller,84901
17963,,255,padeye,contact,84902
17963,cut,29724,padeye,roller wheel,84903
80,occur,81,incident,injury,84904
80,sustain,81,incident,injury,84905
29725,need,1592,end roller,repair,84906
2249,roll,2432,pile,roller,84907
17963,,255,padeye,contact,84908
17963,cut,29724,padeye,roller wheel,84909
80,occur,81,incident,injury,84910
80,sustain,81,incident,injury,84911
29725,need,1592,end roller,repair,84912
2249,roll,2432,pile,roller,84913
17963,,255,padeye,contact,84914
17963,cut,29724,padeye,roller wheel,84915
80,occur,81,incident,injury,84916
80,sustain,81,incident,injury,84917
29725,need,1592,end roller,repair,84918
2249,roll,2432,pile,roller,84919
25,guide,2432,ip,roller,84920
25,,7519,ip,push,84921
79,move,172,him,head,84922
93,need,102,he,aid,84923
592,clean,98,aider,area,84924
17617,receive,159,tul ip,cut,84925
7226,project_xd,4515,three,_,84926
363,slip,59,spanner,frame,84927
287,hit,59,finger,frame,84928
29726,feel,314,actions he,pain,84929
287,,29727,finger,wound inflammation,84930
94,elicit,314,which,pain,84931
94,include,29728,which,set _,84932
25,carry,29729,ip,line meters,84933
63,involve,1934,this,trip,84934
25,feel,314,ip,pain,84935
25,,314,ip,pain,84936
